id,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,y
1,6.1499662399292,-0.0830814838409424,-0.0248457062989473,-0.104314893484116,0.0249937940388918,-0.0671710446476936,0.0364896841347218,-0.0378213226795197,-0.0526704452931881,0.00268208608031273,-0.0772013068199158,0.00253309728577733,-0.033685177564621,-0.0199541430920362,-0.0164272896945477,-0.0521889254450798,-0.00286198826506734,-0.00500573497265577,-0.0317376516759396,-1
2,6.12653303146362,0.133222505450249,-0.291090697050095,0.267987757921219,-0.146890923380852,0.100115977227688,-0.126640245318413,0.0415992252528667,-0.0450490191578865,-0.0925267785787582,0.0519520007073879,-0.0718364492058754,-0.0203323904424906,-0.0383639670908451,-0.000391223089536652,-0.0264028068631887,0.0158861726522446,-0.0321538485586643,-0.0350436754524708,1
3,5.83146619796753,0.160869613289833,0.0940350070595741,-0.00369770615361631,0.00878697074949741,0.0617758557200432,0.0412984751164913,0.00734990369528532,-0.0350609049201012,-0.0112955598160625,-0.0170310474932194,-0.00949905533343554,-0.00999030750244856,0.0313084088265896,-0.00147539307363331,-0.0272538848221302,0.00243847002275288,0.00693243928253651,-0.0135571230202913,-1
4,6.04430484771729,-0.0714380070567131,-0.0850976705551147,-0.0358045026659966,0.0528533048927784,-0.00275663775391877,0.0498019233345985,-0.00616622809320688,-0.0671777874231339,0.0626738741993904,0.0331915952265263,-0.00415696250274777,0.0119281318038702,0.00406043464317918,0.0241734404116869,0.0202774498611689,-0.0173655468970537,0.0206683650612831,-0.0231137275695801,1
5,6.30212354660034,-0.0786039754748344,0.115279249846935,-0.0260666124522686,-0.016651164740324,-0.0605900399386883,-0.102430827915668,0.0376917794346809,-0.0769230872392654,-0.000517161563038826,-0.069532573223114,-0.00378730241209269,-0.0383181422948837,0.0261494163423777,-0.0105669032782316,-0.0190372448414564,-0.0219553373754025,-0.0245804004371166,-0.0131668420508504,-1
6,5.6645359992981,0.306962370872498,-0.196138873696327,0.149995073676109,-0.101013906300068,0.140767395496368,-0.0647248178720474,-0.022205788642168,-0.0905378460884094,-0.0307992100715637,-0.011638899333775,-0.0810597240924835,-0.00485061481595039,-0.0134859075769782,0.0256025549024343,-0.0244645513594151,-0.010593481361866,-0.0150492750108242,-0.00618066918104887,-1
7,5.99371671676636,0.150259405374527,-0.0506315380334854,0.0745257139205933,0.0480481088161469,0.0173907224088907,0.0340361632406712,0.0154069643467665,-0.00489251641556621,-0.0011606850894168,-0.0388477593660355,0.00934811774641275,-0.0347628518939018,-0.00491097941994667,-0.00233472674153745,-0.0111685143783689,-0.0401591658592224,-0.00803800486028194,-0.0223624929785728,-1
8,6.04613256454468,0.0224913619458675,0.0148554528132081,0.0749976113438606,-0.0463183633983135,-0.0540157854557037,-0.0358390435576439,-0.0623541250824928,-0.0474377311766148,0.0142307290807366,-0.0413900017738342,-0.0187636613845825,-0.0362048260867596,-0.026883477345109,0.00371367717161775,-0.0608696192502976,-0.00416409969329834,-0.0467838309705257,-0.0307351630181074,-1
9,5.5271635055542,0.00580813270062208,-0.155995428562164,0.104365423321724,-0.11428701877594,0.126825153827667,-0.0603352226316929,0.0682739689946175,-0.0990773662924766,0.0106507036834955,-0.032065637409687,-0.023830521851778,-0.000867190479766578,-0.0450996682047844,0.0157163012772799,0.0107163116335869,-0.0155474003404379,-0.0323482565581798,-0.00418770452961326,-1
10,6.21989822387695,0.0108848745003343,-0.0300665460526943,0.0568231679499149,0.0387416556477547,-0.00847834721207619,0.00834788475185633,-0.00785260181874037,-0.0208808742463589,-0.0425949767231941,0.00582593632861972,-0.0470395609736443,-0.00836551934480667,-0.0226304680109024,-0.0189763661473989,-0.00709188031032682,-0.0102224573493004,-0.0246093086898327,-0.0121512692421675,-1
11,6.05054092407227,0.174149513244629,-0.257187128067017,0.426165908575058,-0.112167246639729,0.0963633805513382,-0.15757991373539,0.0422318391501904,-0.113442115485668,-0.00424305908381939,-0.086553767323494,-0.0746456682682037,0.0380851663649082,-0.0798573195934296,0.0261530745774508,-0.0498747415840626,0.0490665137767792,-0.0341646000742912,-0.0117793949320912,1
12,5.74702453613281,0.147177591919899,-0.177143052220345,0.203143402934074,-0.152481585741043,0.123492851853371,-0.127252727746964,0.0444995388388634,-0.059874139726162,0.00731714582070708,-0.0777834206819534,-0.0665220841765404,-0.0215267762541771,-0.0274695120751858,-0.0272163525223732,-0.0306791756302118,0.016210837289691,-0.0152237825095654,-0.00499205058440566,1
13,6.44351291656494,-0.101640850305557,0.0230568535625935,0.0004714721289929,-0.0196180827915668,-0.00738399103283882,-0.0281587690114975,-0.00225318619050086,-0.0101643595844507,-0.00310193095356226,-0.00523260561749339,-0.0170597415417433,-0.012016381137073,0.00125681969802827,0.00918450392782688,0.0111393807455897,0.000936479598749429,0.00582135701552033,-0.00528603279963136,1
14,6.18585348129272,0.0380655340850353,-0.029213098809123,0.0161015670746565,-0.00998581945896149,-0.0204321667551994,0.0162550397217274,-0.0352330058813095,-0.0414320081472397,-0.0231549199670553,-0.0488911531865597,-0.0141345439478755,-0.0419561043381691,-0.00628767814487219,-0.0212410017848015,-0.02537976577878,-0.0107181407511234,-0.0133503554388881,-0.0318707376718521,-1
15,6.05827808380127,0.156720817089081,-0.126982390880585,0.149901956319809,-0.150783210992813,0.104653403162956,-0.117060281336308,0.0397729091346264,-0.0683413743972778,0.0612325556576252,-0.061630092561245,-0.063680425286293,0.00873111188411713,-0.0158336516469717,-0.021672748029232,-0.0117718977853656,-0.0240982957184315,-0.059070736169815,-0.0132424896582961,-1
16,4.70017004013062,0.0443235300481319,-0.262849032878876,0.181469857692719,-0.129487439990044,0.0345755219459534,-0.101863816380501,-0.0782144740223885,0.039909303188324,-0.0320071540772915,0.0170450247824192,-0.018027801066637,0.0244920179247856,0.00413368968293071,-0.0350868478417396,-0.0289829336106777,0.00418436992913485,-0.00407916540279985,-0.02974215708673,-1
17,5.72781229019165,-0.12158914655447,0.0147127406671643,-0.000647336535621434,-0.0023570170160383,-0.00735006062313914,-0.0146919079124928,-8.10798010206781e-05,-0.0281302314251661,0.00982949510216713,-0.0195174850523472,0.00509053282439709,-0.00487870071083307,-0.00365689094178379,0.00699190935119986,0.00745310122147202,0.000560404732823372,0.00624810438603163,-0.00321960542351007,1
18,5.90393829345703,0.102593697607517,0.0531352236866951,0.0104004899039865,0.0204539075493813,-0.0150883886963129,-0.0234548654407263,-0.0243257563561201,-0.00919495616108179,0.0163529310375452,-0.0211717132478952,0.00831794273108244,0.00101523636840284,-0.0447238013148308,0.0339296534657478,0.00405757362022996,-0.0159482825547457,0.0140263140201569,-0.00441187713295221,-1
19,6.061851978302,0.16378416121006,0.0242949388921261,0.0429626926779747,0.0148659003898501,0.0277144517749548,0.0349593199789524,-0.0176028870046139,-0.0218070782721043,-0.00305463816039264,-0.00616756407544017,0.00639624847099185,-0.0181888993829489,-0.0036688472609967,-0.0107955280691385,-0.00480755046010017,0.0174931194633245,0.0174359176307917,-0.022069750353694,1
20,6.00450420379639,0.000800477399025112,0.0480681322515011,0.0953277871012688,-0.00953189097344875,-0.0265651568770409,-0.0373647771775723,0.00848744250833988,-0.038422342389822,-0.0281956121325493,-0.00488486746326089,-0.00341608934104443,-0.0469547174870968,-0.0235220734030008,-0.0246004126966,-0.00660238834097981,0.00547970551997423,-0.0193537846207619,-0.00222659297287464,1
21,5.96013832092285,-0.0413940027356148,-0.101159147918224,0.0962106585502624,-0.0407478474080563,0.0416624210774899,-0.0562345646321774,-0.0484130419790745,-0.0298704206943512,-0.0346984080970287,-0.0175369083881378,-0.021391099318862,-0.0344554297626019,0.0324813202023506,-0.0432116612792015,-0.0113660795614123,-0.00260043237358332,-0.0416555106639862,-0.00295661645941436,-1
22,6.2612771987915,0.0846987664699554,-0.0293218269944191,0.0390985049307346,0.0218068696558475,0.0119484905153513,0.0887325406074524,0.0207115281373262,-0.0569563321769238,0.0580774657428265,-0.0742136314511299,0.0236771572381258,-0.0714094787836075,-0.0171479023993015,0.0116243995726109,-0.0280384980142117,-0.0322054587304592,-0.00423004943877459,-0.047490943223238,-1
23,5.53731632232666,-0.106375463306904,-0.135515913367271,0.0247623790055513,-0.110457308590412,-0.0157664157450199,-0.0658674538135529,-0.0102298809215426,-0.0760181471705437,-0.00837474316358566,-0.0232844855636358,-0.0199942979961634,-0.027788182720542,-0.0149433827027678,0.0137006128206849,-0.00791773945093155,-0.00678911060094834,0.00490453466773033,-0.0137827405706048,1
24,5.92172765731812,0.232320085167885,0.0253101382404566,0.058342669159174,0.0255898684263229,-0.00708853313699365,0.0225395318120718,-0.0120568852871656,-0.00672381231561303,-0.0152230206876993,0.0467027127742767,-0.00732575496658683,0.02644501067698,0.0181788057088852,-0.0167787093669176,0.0316469706594944,0.000419480027630925,-0.0220350828021765,-0.0149134891107678,1
25,6.06068801879883,-0.04025873914361,0.026126466691494,0.124131672084332,0.000995922484435141,0.0583361685276031,-0.0876297131180763,0.0353188626468182,0.00324603612534702,-0.0163440257310867,-0.0219644233584404,0.00759835913777351,-0.0275505948811769,-0.00932195410132408,-0.0038284850306809,-0.0168758798390627,-0.0118808588013053,0.0057735932059586,-0.00483750831335783,-1
26,5.72781705856323,-0.105010323226452,-0.0594485849142075,0.0647100955247879,-0.0469273291528225,-0.0258639100939035,-0.007318499032408,-0.0268244165927172,-0.0267472639679909,0.00629672827199101,-0.0402484051883221,-0.0191333349794149,-0.00964314769953489,-0.00222141202539206,-0.00582606485113502,-0.00482512405142188,-0.0188184380531311,-0.00293961563147605,-0.0146402241662145,1
27,6.16142463684082,-0.0370003543794155,-0.0879771485924721,-0.00557870743796229,0.00748593872413039,0.0939463302493095,-0.00467096548527479,-0.0368188805878162,-0.0131380520761013,-0.00566830206662416,-0.00618569273501635,-0.0580278038978577,0.00803673826158047,0.0132948020473123,0.00713584618642926,0.00111545657273382,-0.022526066750288,0.00381317804567516,-0.0584392547607422,1
